RatingID,Rating,MovieKey,UserKey,DateKey
21346,4.0,2217,140,20020520
21347,4.0,2219,140,20020520
21348,3.0,2220,140,20020520
21349,4.0,2223,140,19991117
21350,3.5,2259,140,20040126
21351,3.0,2265,140,20040126
21352,2.0,2270,140,20020520
21353,1.0,2284,140,20050602
21354,3.0,2306,140,20040126
21355,4.0,2311,140,20020520
21356,4.0,2321,140,19991117
21357,3.5,2336,140,20040511
21358,4.0,2341,140,20010622
21359,3.0,2343,140,20000204
21360,4.0,2344,140,20000823
21361,4.0,2347,140,19991117
21362,4.0,2348,140,20030608
21363,3.0,2350,140,20000204
21364,3.0,2351,140,20000204
21365,3.0,2358,140,20011219
21366,3.5,2373,140,20030608
21367,3.0,2374,140,20030608
21368,5.0,2378,140,20000105
21369,4.0,2389,140,20020520
21370,4.0,2392,140,20000105
21371,2.5,2394,140,20040126
21372,5.0,2397,140,20000204
21373,3.0,2402,140,20021023
21374,4.0,2404,140,20000407
21375,4.0,2410,140,20030608
21376,4.0,2427,140,20030608
21377,3.5,2433,140,20030608
21378,5.0,2443,140,20000204
21379,4.0,2444,140,20000204
21380,3.0,2445,140,20000823
21381,4.0,2475,140,20020520
21382,4.0,2479,140,20020213
21383,2.0,2489,140,20011130
21384,3.0,2505,140,20030608
21385,4.0,2512,140,20020131
21386,4.0,2513,140,20020220
21387,5.0,2514,140,20020614
21388,4.5,2516,140,20050602
21389,4.0,2521,140,20020520
21390,3.0,2547,140,20011025
21391,4.0,2580,140,20030608
21392,4.0,2583,140,20020520
21393,4.0,2597,140,20020131
21394,4.0,2611,140,20020520
21395,4.0,2624,140,20011026
21396,3.0,2628,140,20011025
21397,4.0,2658,140,20001109
21398,3.0,2660,140,20000823
21399,4.0,2675,140,20001103
21400,1.0,2687,140,20020513
21401,3.0,2701,140,20010816
21402,4.0,2723,140,20000609
21403,3.0,2732,140,20020520
21404,4.0,2744,140,20000609
21405,3.0,2747,140,20000609
21406,5.0,2748,140,20000609
21407,4.0,2780,140,20010125
21408,4.0,2794,140,20000609
21409,4.0,2796,140,20000609
21410,3.0,2800,140,20000609
21411,3.0,2807,140,20001221
21412,4.0,2809,140,20001103
21413,4.0,2811,140,20000823
21414,3.0,2841,140,20020131
21415,3.0,2862,140,20010622
21416,3.5,2864,140,20040316
21417,4.0,2869,140,20030608
21418,2.0,2887,140,20010816
21419,4.0,2897,140,20020520
21420,3.0,2913,140,20011109
21421,5.0,2921,140,20001103
21422,2.5,2945,140,20070223
21423,3.5,2960,140,20040316
21424,3.0,2962,140,20010816
21425,4.0,2968,140,20010816
21426,3.0,2970,140,20011025
21427,3.0,2972,140,20011025
21428,3.5,2974,140,20030608
21429,4.0,2986,140,20010125
21430,2.0,2987,140,20010816
21431,3.0,2997,140,20011025
21432,4.0,2999,140,20011025
21433,4.0,3003,140,20010816
21434,3.0,3004,140,20010816
21435,4.0,3007,140,20010622
21436,4.0,3010,140,20010125
21437,2.0,3011,140,20020131
21438,3.0,3014,140,20010919
21439,4.0,3016,140,20010816
21440,4.0,3017,140,20010816
21441,2.5,3018,140,20070223
21442,4.0,3024,140,20020520
21443,4.0,3027,140,20030608
21444,4.0,3033,140,20010206
21445,3.0,3052,140,20020131
21446,4.0,3102,140,20010816
21447,3.0,3105,140,20020220
21448,4.0,3114,140,20030608
21449,3.0,3137,140,20020131
21450,5.0,3139,140,20010323
21451,5.0,3141,140,20010904
21452,3.0,3142,140,20020508
21453,3.0,3148,140,20020131
21454,4.0,3157,140,20021011
21455,4.0,3166,140,20020513
21456,2.0,3170,140,20011109
21457,3.0,3191,140,20011213
21458,3.0,3195,140,20020111
21459,4.0,3198,140,20010601
21460,4.0,3203,140,20010622
21461,4.0,3204,140,20010622
21462,3.5,3207,140,20030608
21463,5.0,3208,140,20010622
21464,4.0,3212,140,20010622
21465,4.0,3214,140,20010622
21466,3.0,3221,140,20010622
21467,2.0,3233,140,20020111
21468,3.0,3234,140,20020213
21469,3.5,3288,140,20040316
21470,3.0,3289,140,20020131
21471,3.5,3301,140,20031104
21472,3.5,3331,140,20050602
21473,3.0,3348,140,20020220
21474,5.0,3349,140,20020220
21475,4.0,3399,140,20021210
21476,4.0,3434,140,20020520
21477,3.5,3441,140,20030608
21478,3.0,3447,140,20020111
21479,3.5,3449,140,20030608
21480,2.0,3461,140,20020111
21481,3.0,3467,140,20020508
21482,3.0,3473,140,20011219
21483,2.5,3494,140,20040401
21484,4.0,3496,140,20020411
21485,4.0,3509,140,20020520
21486,3.0,3512,140,20020520
21487,3.0,3529,140,20020730
21488,3.5,3539,140,20030608
21489,4.0,3541,140,20020828
21490,4.0,3545,140,20021104
21491,4.0,3549,140,20050602
21492,4.5,3550,140,20030608
21493,3.0,3556,140,20021104
21494,4.0,3560,140,20020520
21495,4.0,3565,140,20021104
21496,4.0,3569,140,20021210
21497,3.0,3572,140,20020508
21498,3.0,3575,140,20020828
21499,3.0,3579,140,20020828
21500,4.0,3581,140,20021210
21501,4.0,3591,140,20050602
21502,3.0,3611,140,20011213
21503,3.0,3615,140,20020828
21504,2.0,3625,140,20030618
21505,3.0,3637,140,20020909
21506,3.0,3639,140,20020828
21507,3.0,3640,140,20020730
21508,5.0,3641,140,20020131
21509,4.0,3647,140,20020131
21510,4.0,3651,140,20020220
21511,4.0,3652,140,20021111
21512,3.5,3653,140,20030618
21513,3.0,3667,140,20020730
21514,4.0,3674,140,20020111
21515,4.0,3677,140,20021004
21516,3.0,3679,140,20061220
21517,3.0,3694,140,20021111
21518,3.0,3699,140,20020131
21519,4.0,3700,140,20020131
21520,4.0,3703,140,20020306
21521,3.0,3704,140,20020730
21522,3.0,3725,140,20021011
21523,4.0,3736,140,20030608
21524,4.0,3746,140,20030205
21525,3.0,3767,140,20021111
21526,3.0,3771,140,20030715
21527,4.0,3772,140,20020917
21528,4.0,3779,140,20021111
21529,1.0,3784,140,20050602
21530,2.0,3785,140,20021111
21531,5.0,3791,140,20021210
21532,3.0,3801,140,20021104
21533,2.5,3809,140,20070223
21534,2.0,3813,140,20020520
21535,3.5,3820,140,20050505
21536,3.0,3823,140,20020614
21537,3.0,3824,140,20020828
21538,2.5,3827,140,20040316
21539,3.5,3832,140,20030608
21540,4.0,3833,140,20021125
21541,3.0,3840,140,20030808
21542,3.0,3846,140,20030715
21543,4.0,3855,140,20020621
21544,3.0,3857,140,20021125
21545,3.0,3867,140,20030608
21546,3.0,3874,140,20030608
21547,3.0,3875,140,20030608
21548,4.0,3891,140,20020730
21549,4.0,3902,140,20020730
21550,1.0,3904,140,20020730
21551,3.0,3920,140,20060825
21552,3.0,3921,140,20030205
21553,4.0,3946,140,20020828
21554,3.0,3950,140,20030808
21555,3.5,3957,140,20030715
21556,2.0,3979,140,20030618
21557,3.0,3987,140,20050505
21558,4.0,4030,140,20030715
21559,3.0,4047,140,20031104
21560,3.0,4065,140,20040316
21561,2.5,4076,140,20030715
21562,5.0,4096,140,20050602
21563,3.5,4098,140,20030715
21564,1.0,4103,140,20030205
21565,3.0,4115,140,20040511
21566,3.0,4118,140,20050602
21567,2.5,4132,140,20030618
21568,3.0,4134,140,20040401
21569,3.0,4135,140,20040316
21570,4.0,4138,140,20040316
21571,3.0,4144,140,20040325
21572,1.0,4152,140,20050602
21573,4.0,4160,140,20030618
21574,3.0,4166,140,20030715
21575,3.0,4199,140,20030205
21576,3.0,4243,140,20030715
21577,3.0,4258,140,20030322
21578,3.0,4263,140,20040316
21579,3.0,4264,140,20031217
21580,4.0,4280,140,20030322
21581,4.0,4296,140,20040615
21582,3.0,4298,140,20030608
21583,3.0,4310,140,20031104
21584,3.0,4312,140,20040615
21585,3.5,4357,140,20040615
21586,4.0,4361,140,20040316
21587,5.0,4362,140,20030608
21588,3.5,4367,140,20040615
21589,4.0,4368,140,20030715
21590,4.0,4392,140,20030715
21591,4.5,4398,140,20030715
21592,2.5,4407,140,20041004
21593,3.5,4428,140,20040316
21594,3.5,4447,140,20031104
21595,3.0,4467,140,20060425
21596,4.0,4480,140,20031104
21597,1.0,4508,140,20050602
21598,3.5,4527,140,20040325
21599,2.5,4528,140,20060825
21600,3.5,4548,140,20031104
21601,3.0,4553,140,20050505
21602,3.5,4554,140,20061220
21603,4.0,4569,140,20031104
21604,4.0,4583,140,20031104
21605,3.5,4613,140,20041004
21606,2.0,4616,140,20050505
21607,3.0,4617,140,20031104
21608,3.5,4625,140,20040316
21609,5.0,4629,140,20031104
21610,3.0,4640,140,20050505
21611,5.0,4649,140,20031217
21612,3.5,4652,140,20040401
21613,5.0,4703,140,20050505
21614,4.0,4711,140,20050505
21615,5.0,4753,140,20050602
21616,3.0,4792,140,20050505
21617,3.5,4796,140,20040126
21618,4.0,4798,140,20060425
21619,5.0,4801,140,20040126
21620,3.0,4803,140,20050602
21621,3.0,4805,140,20070223
21622,3.0,4807,140,20040615
21623,4.5,4808,140,20040126
21624,4.0,4861,140,20040325
21625,3.0,4869,140,20050505
21626,3.0,4891,140,20041004
21627,3.0,4923,140,20050505
21628,2.5,4925,140,20050505
21629,3.5,4941,140,20050505
21630,3.5,5073,140,20050909
21631,1.0,5106,140,20050602
21632,1.0,5132,140,20050602
21633,4.0,5133,140,20050602
21634,4.0,5210,140,20050823
21635,3.5,5224,140,20050505
21636,3.5,5270,140,20041004
21637,3.5,5306,140,20041004
21638,4.5,5375,140,20050505
21639,3.5,5382,140,20050602
21640,3.0,5390,140,20050712
21641,3.0,5469,140,20050823
21642,1.0,5590,140,20050602
21643,4.0,5710,140,20050505
21644,4.5,5733,140,20050909
21645,3.0,5735,140,20050505
21646,3.5,5739,140,20060714
21647,3.0,5770,140,20050823
21648,3.5,5777,140,20050823
21649,3.0,5795,140,20070223
21650,3.0,5800,140,20060425
21651,2.0,5816,140,20050823
21652,3.0,5819,140,20050823
21653,2.5,5853,140,20050505
21654,4.5,5886,140,20050712
21655,4.0,5897,140,20050602
21656,4.0,5908,140,20050712
21657,3.0,5912,140,20061220
21658,3.0,5932,140,20061220
21659,4.5,5933,140,20060425
21660,2.5,5950,140,20050823
21661,4.5,5964,140,20050823
21662,3.0,5965,140,20061220
21663,3.0,5986,140,20070223
21664,3.5,6005,140,20060425
21665,3.5,6008,140,20060825
21666,4.0,6010,140,20060714
21667,3.5,6032,140,20061220
21668,2.5,6033,140,20060825
21669,4.0,6055,140,20060714
21670,4.0,6076,140,20060425
21671,3.5,6078,140,20060825
21672,3.5,6087,140,20060825
21673,3.5,6088,140,20060714
21674,2.0,6092,140,20060714
21675,5.0,6111,140,20060714
21676,4.0,6122,140,20061220
21677,3.0,6141,140,20060714
21678,3.0,6156,140,20060928
21679,1.0,6164,140,20061013
21680,4.0,6173,140,20061220
21681,3.0,6219,140,20061013
21682,3.0,6258,140,20060825
21683,3.5,6259,140,20070531
21684,3.5,6280,140,20070223
21685,3.0,6316,140,20070223
21686,4.0,6347,140,20070531
21687,3.5,6358,140,20070531
21688,4.0,6359,140,20070223
21689,2.5,6370,140,20070531
21690,3.5,6378,140,20070223
21691,3.0,6519,140,20070802
21692,4.0,1,141,20171213
21693,2.0,19,141,20171213
21694,3.0,44,141,20171213
21695,3.5,93,141,20171213
21696,3.5,96,141,20171213
21697,3.5,98,141,20171213
21698,3.5,124,141,20171213
21699,3.0,198,141,20171213
21700,4.0,225,141,20171213
21701,4.0,258,141,20171213
21702,3.5,277,141,20171213
21703,4.0,278,141,20171213
21704,2.0,303,141,20171213
21705,4.0,315,141,20171213
21706,4.0,323,141,20171213
21707,2.5,326,141,20171213
21708,3.0,385,141,20171213
21709,3.0,419,141,20171213
21710,3.0,437,141,20171213
21711,4.0,456,141,20171213
21712,4.0,507,141,20171213
21713,4.0,560,141,20171213
21714,3.0,616,141,20171213
21715,2.5,621,141,20171213
21716,2.5,659,141,20171213
21717,2.5,660,141,20171213
21718,3.0,899,141,20171213
21719,3.5,900,141,20171213
21720,3.0,901,141,20171213
21721,4.5,912,141,20171213
21722,3.5,965,141,20171213
21723,2.5,970,141,20171213
21724,2.5,991,141,20171213
21725,2.5,1136,141,20171213
21726,3.0,1155,141,20171213
21727,3.5,1159,141,20171213
21728,3.5,1184,141,20171213
21729,4.0,1244,141,20171213
21730,3.0,1268,141,20171213
21731,3.5,1285,141,20171213
21732,4.0,1299,141,20171213
21733,3.0,1399,141,20171213
21734,3.0,1400,141,20171213
21735,4.0,1446,141,20171213
21736,3.5,1476,141,20171213
21737,3.0,1478,141,20171213
21738,4.0,1504,141,20171213
21739,4.0,1758,141,20171213
21740,3.5,1867,141,20171213
21741,4.0,1884,141,20171213
21742,3.5,1940,141,20171213
21743,3.0,2015,141,20171213
21744,3.0,2023,141,20171213
21745,3.0,2029,141,20171213
21746,3.0,2032,141,20171213
21747,3.5,2039,141,20171213
21748,3.0,2111,141,20171213
21749,5.0,2227,141,20171213
21750,4.0,2287,141,20171213
21751,3.5,2303,141,20171213
21752,4.5,2356,141,20171213
21753,3.5,2373,141,20171213
21754,4.0,2394,141,20171213
21755,4.0,2443,141,20171213
21756,5.0,2514,141,20171213
21757,4.0,2609,141,20171213
21758,2.5,2642,141,20171213
21759,5.0,2655,141,20171213
21760,5.0,2675,141,20171213
21761,3.0,2807,141,20171213
21762,3.5,2808,141,20171213
21763,3.0,2809,141,20171213
21764,3.0,2829,141,20171213
21765,3.0,2945,141,20171213
21766,2.0,2977,141,20171213
21767,4.5,2989,141,20171213
21768,4.5,2997,141,20171213
21769,3.5,3003,141,20171213
21770,3.5,3007,141,20171213
21771,2.5,3010,141,20171213
21772,4.5,3011,141,20171213
21773,3.0,3142,141,20171213
21774,4.0,3195,141,20171213
21775,2.5,3288,141,20171213
21776,2.5,3460,141,20171213
21777,3.5,3526,141,20171213
21778,4.0,3569,141,20171213
21779,3.0,3575,141,20171213
21780,4.0,3615,141,20171213
21781,3.5,3623,141,20171213
21782,3.5,3629,141,20171213
21783,4.0,3639,141,20171213
21784,3.0,3746,141,20171213
21785,3.5,3855,141,20171213
21786,4.0,3874,141,20171213
21787,3.0,3886,141,20171213
21788,3.0,3904,141,20171213
21789,3.5,3916,141,20171213
21790,4.5,3985,141,20171213
21791,3.5,4138,141,20171213
21792,3.0,4160,141,20171213
21793,3.5,4162,141,20171213
21794,3.0,4352,141,20171213
21795,3.0,4357,141,20171213
21796,4.5,4361,141,20171213
21797,4.0,4428,141,20171213
21798,3.0,4609,141,20171213
21799,3.0,4616,141,20171213
21800,3.5,4640,141,20171213
21801,3.0,4796,141,20171213
21802,4.5,4797,141,20171213
21803,4.0,4801,141,20171213
21804,3.0,4936,141,20171213
21805,2.5,5161,141,20171213
21806,4.0,5167,141,20171213
21807,4.5,5223,141,20171213
21808,4.0,5224,141,20171213
21809,4.5,5264,141,20171213
21810,3.0,5303,141,20171213
21811,4.0,5336,141,20171213
21812,4.5,5375,141,20171213
21813,2.5,5851,141,20171213
21814,2.0,5897,141,20171213
21815,3.5,5918,141,20171213
21816,3.5,5939,141,20171213
21817,3.5,5973,141,20171213
21818,4.5,6063,141,20171213
21819,5.0,6152,141,20171213
21820,3.5,6213,141,20171213
21821,3.5,6243,141,20171213
21822,5.0,6257,141,20171213
21823,2.5,6311,141,20171213
21824,3.0,6316,141,20171213
21825,3.0,6406,141,20171213
21826,5.0,6423,141,20171213
21827,2.5,6434,141,20171213
21828,3.0,6482,141,20171213
21829,3.0,6523,141,20171213
21830,2.5,6531,141,20171213
21831,3.5,6535,141,20171213
21832,3.0,6538,141,20171213
21833,3.5,6614,141,20171213
21834,3.5,6631,141,20171213
21835,3.0,6639,141,20171213
21836,5.0,6711,141,20171213
21837,3.0,6744,141,20171213
21838,3.0,6761,141,20171213
21839,5.0,6773,141,20171213
21840,5.0,7040,141,20171213
21841,3.5,7044,141,20171213
21842,3.0,7076,141,20171213
21843,4.0,7079,141,20171213
21844,3.5,7155,141,20171213
21845,2.5,7213,141,20171213
21846,2.5,7215,141,20171213
21847,4.0,7356,141,20171213
21848,5.0,7414,141,20171213
21849,3.5,7466,141,20171213
21850,3.5,7768,141,20171213
21851,4.0,7769,141,20171213
21852,5.0,8064,141,20171213
21853,3.0,8304,141,20171213
21854,5.0,8373,141,20171213
21855,5.0,8377,141,20171213
21856,4.5,8551,141,20171213
21857,5.0,8692,141,20171213
21858,4.5,8901,141,20171213
21859,4.0,8991,141,20171213
21860,4.0,33,142,19960801
21861,4.0,34,142,19960801
21862,4.0,44,142,19960801
21863,5.0,47,142,19960801
21864,3.0,85,142,19960801
21865,5.0,124,142,19960801
21866,5.0,135,142,19960801
21867,3.0,139,142,19960801
21868,2.0,164,142,19960801
21869,4.0,193,142,19960801
21870,3.0,198,142,19960801
21871,4.0,244,142,19960801
21872,3.0,254,142,19960801
21873,5.0,258,142,19960801
21874,4.0,296,142,19960801
21875,4.0,303,142,19960801
21876,3.0,308,142,19960801
21877,4.0,315,142,19960801
21878,4.0,323,142,19960801
21879,4.0,326,142,19960801
21880,3.0,332,142,19960801
21881,4.0,335,142,19960801
21882,4.0,338,142,19960801
21883,3.0,342,142,19960801
21884,3.0,379,142,19960801
21885,4.0,384,142,19960801
21886,4.0,399,142,19960801
21887,4.0,413,142,19960801
21888,3.0,419,142,19960801
21889,3.0,420,142,19960801
21890,4.0,444,142,19960801
21891,5.0,462,142,19960801
21892,5.0,507,142,19960801
21893,3.0,508,142,19960801
21894,4.0,509,142,19960801
21895,3.0,510,142,19960801
21896,5.0,511,142,19960801
21897,4.0,513,142,19960801
21898,5.0,315,143,20151013
21899,3.0,437,143,20151015
21900,3.0,515,143,20151015
21901,1.0,864,143,20151015
21902,2.0,1006,143,20151015
21903,4.0,1292,143,20151015
21904,2.0,1446,143,20151015
21905,5.0,1603,143,20151013
21906,1.0,2015,143,20151015
21907,4.5,2032,143,20151013
21908,1.0,2556,143,20151013
21909,3.0,2636,143,20151013
21910,4.5,2837,143,20151013
21911,2.0,3003,143,20151015
21912,5.0,3195,143,20151013
21913,5.0,3288,143,20151015
21914,5.0,3679,143,20151013
21915,2.0,3855,143,20151013
21916,3.5,3987,143,20151015
21917,4.0,4228,143,20151015
21918,4.5,4334,143,20151015
21919,4.0,4361,143,20151013
21920,3.0,4428,143,20151013
21921,4.0,4467,143,20151015
21922,5.0,4482,143,20151015
21923,2.5,4554,143,20151015
21924,2.0,4645,143,20151013
21925,4.0,4646,143,20151015
21926,5.0,4813,143,20151015
21927,1.0,4815,143,20151015
21928,3.0,4853,143,20151015
21929,5.0,4868,143,20151015
21930,3.0,4884,143,20151015
21931,5.0,4940,143,20151015
21932,4.0,5228,143,20151013
21933,3.0,5265,143,20151015
21934,5.0,5317,143,20151013
21935,4.0,5782,143,20151015
21936,3.0,5795,143,20151015
21937,2.5,5830,143,20151015
21938,2.0,5984,143,20151015
21939,2.0,6054,143,20151015
21940,3.0,6071,143,20151015
21941,4.0,6260,143,20151015
21942,1.0,6538,143,20151013
21943,3.0,6659,143,20151015
21944,4.0,6749,143,20151015
21945,1.0,6761,143,20151013
21946,2.0,6773,143,20151013
21947,3.5,6831,143,20151015
21948,5.0,7040,143,20151013
21949,5.0,7042,143,20151015
21950,5.0,7044,143,20151013
21951,5.0,7076,143,20151013
21952,4.0,7088,143,20151015
21953,1.0,7155,143,20151015
21954,3.0,7224,143,20151015
21955,1.0,7352,143,20151015
21956,4.0,7356,143,20151013
21957,2.0,7373,143,20151013
21958,1.0,7396,143,20151015
21959,5.0,7468,143,20151013
21960,2.5,7523,143,20151015
21961,4.0,7621,143,20151013
21962,2.0,7989,143,20151015
21963,3.0,8024,143,20151013
21964,4.0,8124,143,20151013
21965,4.0,8190,143,20151013
21966,4.0,8201,143,20151013
21967,4.0,8214,143,20151013
21968,4.0,8304,143,20151013
21969,3.5,1,144,20060115
21970,3.0,2,144,20060115
21971,3.0,10,144,20060115
21972,4.0,17,144,20060115
21973,3.0,19,144,20060109
21974,3.0,25,144,20060109
21975,4.0,32,144,20060115
21976,3.0,33,144,20060115
21977,3.5,36,144,20060115
21978,4.5,44,144,20060115
21979,4.5,45,144,20060115
21980,4.5,98,144,20060115
21981,3.0,124,144,20060115
21982,3.0,127,144,20060115
21983,4.0,137,144,20060115
21984,3.5,177,144,20060115
21985,4.0,191,144,20060109
21986,3.0,198,144,20060115
21987,4.5,218,144,20060115
21988,3.0,230,144,20060109
21989,4.0,250,144,20060115
21990,4.0,258,144,20060109
21991,4.0,296,144,20060109
21992,3.5,303,144,20060115
21993,4.0,315,144,20060115
21994,4.0,316,144,20060109
21995,4.5,323,144,20060115
21996,3.5,335,144,20060115
21997,3.0,338,144,20060115
21998,3.0,356,144,20060115
21999,3.0,365,144,20060115
22000,2.5,379,144,20060115
22001,3.0,384,144,20060115
22002,4.5,414,144,20060109
22003,3.0,419,144,20060115
22004,3.0,437,144,20060115
22005,3.5,445,144,20060115
22006,3.5,456,144,20060115
22007,3.5,462,144,20060109
22008,3.0,473,144,20060115
22009,3.0,475,144,20060109
22010,4.0,485,144,20060115
22011,3.0,505,144,20060115
22012,3.5,506,144,20060115
22013,4.5,507,144,20060115
22014,2.0,508,144,20060115
22015,5.0,509,144,20060115
22016,3.5,510,144,20060115
22017,4.5,511,144,20060109
22018,3.0,515,144,20060115
22019,3.5,547,144,20060115
22020,4.0,593,144,20060115
22021,3.0,595,144,20060115
22022,4.0,614,144,20060109
22023,2.5,616,144,20060115
22024,1.5,620,144,20060115
22025,3.0,623,144,20060115
22026,3.5,646,144,20060115
22027,4.5,786,144,20060115
22028,4.5,793,144,20060115
22029,3.5,794,144,20060115
22030,4.5,810,144,20060109
22031,4.0,820,144,20060115
22032,4.0,834,144,20060115
22033,4.0,897,144,20060109
22034,3.0,916,144,20060109
22035,3.0,946,144,20060109
22036,3.0,965,144,20060115
22037,4.0,991,144,20060115
22038,4.0,1074,144,20060115
22039,4.0,1084,144,20060115
22040,3.0,1136,144,20060115
22041,2.5,1155,144,20060109
22042,2.5,1159,144,20060109
22043,3.0,1182,144,20060115
22044,3.5,1184,144,20060115
22045,2.5,1268,144,20060115
22046,2.5,1399,144,20060109
22047,3.0,1405,144,20060109
22048,3.0,1439,144,20060109
22049,3.5,1476,144,20060115
22050,3.5,1504,144,20060115
22051,3.0,1523,144,20060115
22052,4.0,1546,144,20060115
22053,4.0,1577,144,20060115
22054,5.0,1735,144,20060109
22055,3.5,1758,144,20060115
22056,3.5,1798,144,20060109
22057,4.0,1940,144,20060115
22058,2.0,2015,144,20060109
22059,3.5,2029,144,20060115
22060,4.0,2032,144,20060115
22061,3.5,2036,144,20060115
22062,3.5,2050,144,20060109
22063,4.0,2079,144,20060115
22064,4.0,2146,144,20060109
22065,4.0,2227,144,20060109
22066,3.0,2251,144,20060109
22067,2.5,2291,144,20060109
22068,3.0,2356,144,20060109
22069,4.0,2373,144,20060115
22070,3.5,2547,144,20060115
22071,4.0,2675,144,20060115
22072,4.5,2984,144,20060109
22073,4.5,2999,144,20060109
22074,3.5,3011,144,20060115
22075,5.0,3142,144,20060109
22076,5.0,3195,144,20060109
22077,3.5,3207,144,20060109
22078,4.0,3623,144,20060109
22079,3.5,3629,144,20060109
22080,4.5,3639,144,20060109
22081,3.0,3832,144,20060109
22082,4.0,3985,144,20060109
22083,3.5,4013,144,20060109
22084,4.5,4138,144,20060109
22085,3.5,4263,144,20060109
22086,5.0,4361,144,20060109
22087,5.0,4428,144,20060109
22088,3.5,4465,144,20060109
22089,4.0,4655,144,20060109
22090,4.0,4717,144,20060109
22091,4.5,4801,144,20060109
22092,5.0,5161,144,20060109
22093,4.0,5167,144,20060109
22094,3.5,5256,144,20060109
22095,5.0,5335,144,20060109
22096,4.0,5643,144,20060109
22097,5.0,1,145,19960514
22098,5.0,47,145,19960514
22099,4.0,99,145,19960514
22100,3.0,124,145,19960514
22101,3.0,127,145,19960514
22102,4.0,135,145,19960514
22103,3.0,139,145,19960514
22104,3.0,177,145,19960514
22105,3.0,198,145,19960514
22106,3.0,254,145,19960514
22107,4.0,258,145,19960514
22108,3.0,261,145,19960514
22109,2.0,276,145,19960514
22110,3.0,278,145,19960514
22111,3.0,288,145,19960514
22112,3.0,298,145,19960514
22113,2.0,303,145,19960514
22114,3.0,338,145,19960514
22115,3.0,379,145,19960514
22116,4.0,507,145,19960514
22117,4.0,509,145,19960514
22118,3.0,510,145,19960514
22119,4.0,513,145,19960514
22120,5.0,32,146,20110805
22121,2.0,303,146,20110805
22122,3.5,356,146,20110805
22123,2.5,439,146,20110805
22124,3.0,610,146,20110805
22125,4.0,645,146,20110805
22126,2.0,669,146,20110805
22127,3.0,1053,146,20110805
22128,3.0,1087,146,20110805
22129,0.5,1374,146,20110805
22130,3.5,1494,146,20110805
22131,4.0,1550,146,20110805
22132,3.5,1586,146,20110805
22133,2.0,1744,146,20110805
22134,4.0,2018,146,20110805
22135,2.5,2112,146,20110805
22136,2.0,2445,146,20110805
22137,4.0,2615,146,20110805
22138,3.0,2641,146,20110805
22139,4.0,2749,146,20110805
22140,3.0,2892,146,20110805
22141,2.5,2980,146,20110805
22142,3.5,4075,146,20110805
22143,1.5,4366,146,20110805
22144,3.0,4655,146,20110805
22145,4.5,4868,146,20110805
22146,3.0,4940,146,20110805
22147,5.0,5737,146,20110805
22148,3.0,5973,146,20110805
22149,4.0,6277,146,20110805
22150,3.0,6434,146,20110805
22151,3.5,6715,146,20110805
22152,4.5,5,147,20080217
22153,1.5,125,147,20080217
22154,4.5,137,147,20080217
22155,0.5,141,147,20080217
22156,1.5,158,147,20080217
22157,5.0,193,147,20080217
22158,2.0,275,147,20080217
22159,1.5,301,147,20080217
22160,4.0,405,147,20080217
22161,2.5,477,147,20080217
22162,4.5,485,147,20080217
22163,4.5,487,147,20080217
22164,3.0,514,147,20080217
22165,4.5,935,147,20080217
22166,5.0,1060,147,20080217
22167,4.0,1077,147,20080217
22168,5.0,1232,147,20080217
22169,2.5,1714,147,20080217
22170,2.5,1797,147,20080217
22171,4.5,2028,147,20080217
22172,4.0,315,148,20161224
22173,3.0,900,148,20161224
22174,4.0,3197,148,20161224
22175,3.0,3569,148,20161224
22176,4.0,3575,148,20161224
22177,3.0,3639,148,20161224
22178,3.0,3985,148,20161224
22179,4.0,4077,148,20161224
22180,3.0,4138,148,20161224
22181,3.0,4361,148,20161224
22182,3.0,4801,148,20161224
22183,4.0,5167,148,20161224
22184,5.0,5740,148,20161224
22185,4.0,5792,148,20161224
22186,5.0,6059,148,20161224
22187,4.0,6063,148,20161224
22188,4.0,6152,148,20161224
22189,3.0,6406,148,20161224
22190,4.0,6523,148,20161224
22191,4.5,6773,148,20161224
22192,4.0,7040,148,20161224
22193,3.5,7076,148,20161224
22194,4.0,7079,148,20161224
22195,4.0,7213,148,20161224
22196,3.0,7303,148,20161224
22197,3.5,7372,148,20161224
22198,1.5,7373,148,20161224
22199,4.0,7396,148,20161224
22200,4.0,7466,148,20161224
22201,4.5,7468,148,20161224
22202,4.0,7645,148,20161224
22203,4.0,7694,148,20161224
22204,4.5,8040,148,20161224
22205,5.0,8044,148,20161224
22206,3.0,8069,148,20161224
22207,4.0,8358,148,20161224
22208,4.0,8396,148,20161224
22209,2.5,8452,148,20161224
22210,3.5,8476,148,20161224
22211,3.5,8547,148,20161224
22212,4.5,8570,148,20161224
22213,4.0,8682,148,20161224
22214,3.5,8684,148,20161224
22215,3.5,8697,148,20161224
22216,4.0,8901,148,20161224
22217,4.0,9224,148,20161224
22218,3.0,9275,148,20161224
22219,4.5,9341,148,20161224
22220,1.0,2,149,19980802
22221,4.0,32,149,19980802
22222,3.0,145,149,19980802
22223,2.0,146,149,19980802
22224,3.0,167,149,19980802
22225,4.0,225,149,19980802
22226,4.0,276,149,19980802
22227,1.0,288,149,19980802
22228,2.0,337,149,19980802
22229,1.0,351,149,19980802
22230,3.0,386,149,19980802
22231,3.0,419,149,19980802
